日期,標題,內容,網址
2018/09/23,native 2018 秋冬鞋款 台灣販售消息,"品牌：native
鞋型：2018 秋冬鞋款
售價：參考下圖
特色：2018秋冬以滑雪時尚出發，常駐鞋款「AP Proxima 耀星輕織」、「Jefferson 2.0高筒輕織奶油頭」、「Chamonix 漫步靴」、「Jimmy 3.0 Treklite 獵鴨靴」換上了率性綠、芥末黃等相當具有個性的顏色，另外，今年的指標色系-金屬色，也成為秋冬必備足上色彩。
購買：
台北
新光三越南西三館 4F (02) 2536-5928
統一時代百貨 4F (02) 2725-2838
SOGO忠孝館6F (02) 2711-2509
京站廣場 B2F (02) 2559-1696
內湖禮客Outlet 2館 (02) 2795-5505
桃園
台茂購物中心 3F (03) 212-0212
大江購物中心 4F(03) 468-0656
新竹
大遠百 8F(03) 525-2508
台中
新光三越中港店 12F(04) 225-17849
大遠百 7F(04) 2251-3515
中友百貨A棟 9F(04) 2225-2005
台南
新光三越西門店 5F (06) 303-0106
高雄
漢神巨蛋 8F (07) 550-5350
大遠百 9F (07) 536-5837
產品圖：


",http://overdope.com/archives/412539
2018/09/23,解密 / 什麼是 NIKE FASTFIT FASTFIT？,"對於每一位馳騁賽場的運動員來說，一雙戰靴需要滿足多種性能條件，如：抓地力、緩震以及腳底的整體感受。但拋開運動員的個人喜好不談，包覆性，卻是球鞋設計中最為棘手的細節之一。為使運動員能達到最佳狀態，球鞋必須一上腳就足夠貼合，並能持續提供這種安全感以及牢固的鎖定性。
不僅如此，即便球鞋在靜止狀態下實現了出色的包覆性，但當運動員的足部在比賽中，因不斷地跑動和衝刺而充血變大時，球鞋還是會變鬆。以籃球比賽為例，球員們經常會在板凳席上重新綁鞋帶或是把鞋帶拉緊，以調整球鞋的包覆。
為此，Nike希望能透過簡化綁鞋帶的過程，以尋求一個能提供更好、更持久包覆體驗的解決方案。而之前在Nike自動綁鞋帶鞋上成功應用的創新科技HyperAdapt，給予了設計團隊靈感，幫助他們打造出可更廣泛運用且更便於操作的手動綁鞋帶帶系統：FastFit，只需一拉便能快速實現足部整體鎖定。
 

從這雙Nike Golf Tour Premier中可以看到，拉動位於前掌的扣環，FastFit綁鞋帶系統內部的纜線便會收緊，實現足部鎖定
 
FastFit 科技系統如何運作？
1. 鞋舌與後跟的拉環設計，讓球鞋更易於穿著
2. 只需簡單地拉起位於鞋面的拉繩，便會帶動球鞋內部系統收緊纜線，實現360度全方位的雙足鎖定
3. 如需解除鎖定，只需拉動鞋身內側的另一個拉環，即可鬆開纜線
 

位於Air Jordan XXXIII鞋身內側的拉環，一拉即可鬆開FastFit系統內收緊的纜線
 
FastFit 創新科技具有多種優勢。首先，它用簡單、快速的方式幫運動員省略掉調整以及重新調整鞋帶鬆緊的繁瑣步驟。在這簡單一拉的瞬間，鎖定系統內部都會產生多次轉動，而每一轉都足以承受相當於30公斤拉力，令其在球員的移動過程中也能保持穩定的包裹性。其次，FastFit系統會平均足背區域的受力，避免出現過度受力的點。同時，鞋面扣環採用了與製作降落傘繩索相似的材料，以保證鎖定系統的超強耐用。最後當然少不了造型上的優勢，線條流暢、設計簡約的 FastFit 科技系統看起來酷斃了。
 
FastFit 科技系統在籃球鞋的初次亮相
 

Maya Moore穿著Air Jordan XXXIII
 
過去，FastFit 科技一直是Nike高端高爾夫球鞋，如Nike Golf Tour Premiere的固定配置；現在，全新的Air Jordan XXXIII也將搭載該項科技。
FastFit 科技為優秀運動員帶來的諸多優勢，也更加讓人期待該科技能在未來應用於更多實戰鞋款中。
 
 
",http://overdope.com/archives/412521
2018/09/23,AIR JORDAN XXXIII 10/1 抵台販售,"品牌：AIR JORDAN
鞋型：XXXIII
售價：未定
日期：10月1日 “Tech Pack” 配色將率先於大中華區獨家發售、Origins’ 配色於 10 月 18 日在北美及其他地區進行發售，10 月 20 日登陸大中華地區。
特色：搭載全新的FastFit科技，僅需一拉扣環，即可實現雙足鎖定或放鬆。
Michael Jordan說: 「今年推出的Air Jordan XXXIII，將會是第一款採用FastFit科技的實戰籃球鞋。它以卓越的鎖定性，為運動員們的『蓄勢起飛』做好準備。從Jordan品牌成立第一天起，我們就為Air Jordan實戰籃球鞋感到自豪，因為我們一直專注與運動員的交流和科技創新，並在兩者間取得平衡，這不僅幫助我們打造出一雙雙獨具品牌精髓的鞋款，更讓Air Jordan實戰籃球鞋在運動和時尚領域始終具有顛覆性的影響力。」
購買：Jordan 旗艦店 : 松高路20巷2號 / 02 2722 7557
穿搭參考：

產品圖：
Origins配色
 

Tech Pack 配色


 
",http://overdope.com/archives/412515
2018/09/23,adidas Originals X Dragon Ball Z 七龍珠聯名系列 9/29 抵台販售,"品牌：adidas Originals X Dragon Ball Z
鞋型：ZX 500、Yung-1
售價：NT $6,700
特色：鞋款設計以七龍珠裡的故事角色作為畫分，每波發售都將囊括經典的英雄及反派角色，勾勒出共三場精彩的對決畫面。以經典跑鞋ZX 500和近來擁有極高聲勢的老爹鞋Yung-1為發想概念，細膩描繪出在卡通中最具知名度的英雄人物 – 孫悟空及反派角色弗利沙的戰鬥。
購買：adidas Originals X Dragon Ball Z系列鞋款於9月29日(六)起上市，詳細販售訊息請密切關注官方粉絲團 – adidas Originals store Taipei https://www.facebook.com/AdidasOriginalsTaipei 或消費者服務專線(02)2509-5900查詢。
形象圖：

產品圖：
adidas Originals ZX 500 / NTD $5,890
   
adidas Originals YUNG-1 / NTD$5,090
   
 
 
",http://overdope.com/archives/412504
2018/09/22,親眼見證！傳說中「只穿 AF1」的 Dr.Dre 鞋櫃究竟真相如何？,"相信許多 HipHop 迷們都聽說過一個傳言，Eminem 的師傅同時也是嘻哈圈的大 OG Dr.Dre，據說他只穿 Nike 的經典運動鞋 Air Force 1，不只平常穿，上台表演也穿，完全是 AF1 的瘋狂愛好者，但對我們這些遠在天邊的粉絲們來說，根本不知道傳言到底是真是假。


 










在 Instagram 查看這則貼文


















 
There’s levels to this shoe rotation thing! 😂 #Oxnard
 CHEEKY ANDY（@anderson._paak）分享的貼文 於 PDT 2018 年 9月 月 19 日 下午 2:49 張貼



不過日前知名美國饒舌歌手 Anderson Paak 在 IG 發布了一段短片，只見德瑞博士站在鞋櫃前聊天，鞋櫃上滿滿的白色 Air Force 1，只差在其中幾雙的 Swoosh 是不同顏色，下排甚至有十多雙一模一樣的全白 AF1，Dr.Dre 幽默的表示，其實他每天都穿不同的鞋子，禮拜一到五都是不同雙，引發眾人大笑。
 
",http://overdope.com/archives/412461
2018/09/22,繼 Supreme 之後，肯爺上架 Yeezy Boost 350 的消息也登上「頭條」了？！,"相信大家還記得早前一段時間 Supreme 宣布 2018 FW 開季時，特別與紐約地方小報 NY POST 合作，發布了封面全版廣告(點此回顧)，發布後連當期報紙都在網路上以炒賣價販賣，讓大家再次見證了 Supreme Logo 的威力。而日前 NY POST 在 IG 上再次發布了一則預告，表示 Kanye West 也找上他們要登報宣傳 Yeezy Boost 350 V2 “Triple White” 配色。


 










在 Instagram 查看這則貼文


















 
@kanyewest ‘wraps’ the New York Post tomorrow…
 New York Post（@nypost）分享的貼文 於 PDT 2018 年 9月 月 20 日 下午 4:26 張貼





(via HYPEBEAST)
不過這次除了 NY POST 以外，Kanye 同時也聯繫上了 “舊金山紀事報”、”芝加哥論壇報”、”洛杉磯時報” 等國際刊物。而本次的廣告以「We Love」、「擁抱」概念為主軸設計，其上刊登了 11 種語言的 We Love 字樣，並各自配上一張「擁抱」的照片。而根據消息指出，本次 “Triple White” 款式將會是有史以來貨量最大的，Kanye West 依舊想完成他「要讓每個人都擁有一雙 Yeezy 的夢想」，”Triple White” 目前已於 Yeezy 官網上架，若有朋友先前因為炒價太高，沒能入手的話，不妨鎖定這次重新發布的機會，千萬不要錯過了！
 
",http://overdope.com/archives/412291
2018/09/21,想錢想瘋了？這雙瑕疵 Air Jordan 1 竟然漲了近「900」倍？！,"對於正常消費者來說，買到瑕疵品想必是相當生氣的，明明花了一樣的錢，卻拿到了有問題的商品，發現以後就算不退貨至少也要拿個折扣吧？但這次 Nike 工廠不小心做出了一雙瑕疵鞋，不僅不回收銷毀，居然還反其道而行，打算用天價賣出去？！


(via HYPEBEAST)
Nike 日前發布了這雙 US7 尺寸的 Air Jordan 1 “Reverse Shattered Backboard”，定價居然還高達 146,000 美金的天價，而且仔細一看，這卻是一雙 Air Jordan 1 的 Chicago 配色，而且其中一腳的 Swoosh 居然還是反的？而這獨特的瑕疵不僅沒有讓他打折，甚至賣家還打算用 8、900 倍的定價販售，簡直是瘋了！
如果真的剛好有這筆錢，尺寸又剛好是 US7 的朋友想購入，那這雙 “Reverse Shattered Backboard” 預計會在幾周後於 DropoutMilano 發售，真的有興趣的朋友可以自行去搶購。
",http://overdope.com/archives/412282
2018/09/20,Carhartt WIP X Converse One Star 本周六 9/22 台灣發售！,"品牌：Carhartt WIP X Converse
鞋型：Converse One Star
售價：NT $3,480
特色：採用輕量且耐磨的 CORDURA® 面料鞋面，鞋舌的塗層取材於卡車掛載的拖車頂篷材質防水面，以及向 Carhartt 工裝發源地底特律致敬的編碼「313-07621-061」，再於後跟加入金屬D型吊環，運用流行街頭的外型和堅固 CORDURA® 面料。
購買：
9 月 22 日(週六)全台獨家發售，每人限購一雙，現場依排隊順序優先購買（門市人員公告為主）。
Carhartt WIP 台北旗艦店 台北市忠孝東路四段 181 巷 35 弄 4 號 1 樓
—————————-
Carhartt WIP 台中旗艦店 台中西區美村路一段 149 巷 8 號
—————————-
Carhartt WIP 高雄旗艦店 高雄市新興區德順街 19 號
—————————-
Carhartt WIP 信義新天地A11 台北市信義區松壽路 11 號 3 樓
—————————-
Carhartt WIP 板橋大遠百 新北市板橋區新站路 28 號八樓
—————————-
Carhartt WIP 台中大遠百 台中市台灣大道三段 251 號六樓北棟
穿搭參考：

(via Keedan)
產品圖：


 










在 Instagram 查看這則貼文


















 
【 Converse x Carhartt WIP One Star 】 Carhartt WIP 本季再度與 Converse 進行跨界的聯名合作，有別於前回 CT All Star 1970 鞋型，本次也重新定義了 Converse 旗下另一招牌 – One Star，將軍事靈感融合於現代設計，運用Carhartt WIP 標誌性工裝無縫融入日常之中。 Converse x Carhartt WIP 訴求流行服飾與現代設計視角融合在一起，拍攝了三部視覺短片和形象照。視覺靈感來自軍用包和街頭的細節，展現了時尚與文化既可以相互發展保持相關性，亦可讓工作服和街頭服飾融合於彼此。此款聯乘系列採用經典黑色，橄欖色和白色三種顏色設計，採用輕量且耐磨 CORDURA® 面料鞋面，鞋舌的塗層取材於卡車掛載的拖車頂篷材質防水面，以及向 Carhartt 工裝發源地底特律致敬的編碼「313-07621-061」，再於後跟加入金屬D型吊環，運用流行街頭的外型和堅固 CORDURA® 面料，將Carhartt WIP的精髓元素轉化為實用運動鞋，發揮其1+1大於2的聯名意義。 售價: NT$3,480 （共三色） 發售日期: 9月22日(週六)全台獨家發售 購買方式：每人限購一雙，現場依排隊順序優先購買（門市人員公告為主） 發售店點:  Carhartt WIP 台北旗艦店 —————————- Carhartt WIP 台中旗艦店 —————————- Carhartt WIP 高雄旗艦店 —————————- Carhartt WIP 信義新天地A11 —————————- Carhartt WIP 板橋大遠百 —————————- Carhartt WIP 台中大遠百
 Carhartt WIP Taiwan（@carharttwip_tw）分享的貼文 於 PDT 2018 年 9月 月 20 日 上午 12:11 張貼







 
",http://overdope.com/archives/412256
2018/09/17,adidas Originals YUNG 系列老爹鞋 台灣即刻上市！,"品牌：adidas Originals
鞋型：YUNG1、YUNG96
YUNG1 售價：NT $4,690
YUNG96 售價：NT $3,690
特色：adidas Originals YUNG 系列以現代美學詮釋設計線條，搭配異材質拼接的色塊呈現。
購買：
 adidas Originals忠孝經典門市：台北市忠孝東路四段189號
 adidas Originals南西經典門市：台北市中山區中山北路二段16巷3號
 adidas Originals敦南經典門市：台北市大安區敦化南路一段187巷9號
 adidas Originals西門經典門市：台北市萬華區漢中街127號1樓
 adidas Originals信義經典門市：台北市信義區松壽路18號1樓
 adidas Originals信義新光A11經典門市：台北市信義區松壽路11號1樓
 adidas Originals台北101運動時尚門市：台北市信義區市府路45號B1
 adidas Originals台中公益經典門市：台中市南屯區公益路二段166號
 adidas Originals高雄文橫經典門市：高雄市新興區文橫二路158號

adidas Originals Taipei 與adidas消費者服務專線(02)2509-5900查詢。
 
穿搭參考：
    鹿晗詮釋YUNG 96
 
YUNG1產品圖：   

 
YUNG96 產品圖：
 
 
",http://overdope.com/archives/412163
2018/09/17,彩妝控照過來！FILA奢華限定同步韓風新款小白鞋再進化！,"品牌：Fila
型號：FILA BOLD SHINY METALLIC
特色：鞋面採用超纖維 PU皮革，加上採用可拉長身形比例的加厚增高底台；搭載防臭鞋墊，結合潮流彩妝繽紛色展現性感心機。
定價：NTD$2,180元
購買：九月二十日，指定 Fila 門市。
商品圖：



 
",http://overdope.com/archives/412158
